TenantId,SourceSystem,TimeGenerated [UTC],Source,EventLog,Computer,EventLevel,EventLevelName,ParameterXml,EventData,EventID,RenderedDescription,AzureDeploymentID,Role,EventCategory,UserName,Message,MG,ManagementGroupName,Type,_ResourceId,TimeGenerated,Severity,TimeDelta,EventsPerMinute,RollingEventCount,EventBurst,MeanTimeBetweenEvents,TimeWindow
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:35.984,Microsoft-Windows-HAL,System,forensicsacl2,4,Information,,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:35.9844624Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"" /></DataItem>",16,The iommu fault reporting has been initialized.,,,HAL,S-1-5-18,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:35.984,2,0.055,24,5.0,1,4.973456140350877,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:36.280,Microsoft-Windows-FilterManager,System,forensicsacl2,4,Information,<Param>0x0</Param><Param>10</Param><Param>0</Param><Param>8</Param><Param>FileInfo</Param><Param>2062-12-23T05:21:06.0000000Z</Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:36.2802744Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""FinalStatus"">0x0</Data><Data Name=""DeviceVersionMajor"">10</Data><Data Name=""DeviceVersionMinor"">0</Data><Data Name=""DeviceNameLength"">8</Data><Data Name=""DeviceName"">FileInfo</Data><Data Name=""DeviceTime"">2062-12-23T05:21:06.0000000Z</Data></EventData></DataItem>",6,"File System Filter 'FileInfo' (10.0, ‎2062‎-‎12‎-‎23T05:21:06.000000000Z) has successfully loaded and registered with Filter Manager.",,,FilterManager,S-1-5-18,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:36.280,2,0.296,24,5.0,1,0.22563636363636366,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:36.281,Microsoft-Windows-FilterManager,System,forensicsacl2,4,Information,<Param>0x0</Param><Param>10</Param><Param>0</Param><Param>8</Param><Param>WdFilter</Param><Param>2024-04-14T18:21:22.0000000Z</Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:36.2814942Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""FinalStatus"">0x0</Data><Data Name=""DeviceVersionMajor"">10</Data><Data Name=""DeviceVersionMinor"">0</Data><Data Name=""DeviceNameLength"">8</Data><Data Name=""DeviceName"">WdFilter</Data><Data Name=""DeviceTime"">2024-04-14T18:21:22.0000000Z</Data></EventData></DataItem>",6,"File System Filter 'WdFilter' (10.0, ‎2024‎-‎04‎-‎14T18:21:22.000000000Z) has successfully loaded and registered with Filter Manager.",,,FilterManager,S-1-5-18,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:36.281,2,0.001,24,5.0,1,0.22563636363636366,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:47.461,Microsoft-Windows-Ntfs,System,forensicsacl2,4,Information,<Param>C:</Param><Param>\Device\HarddiskVolume4</Param><Param>0</Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:47.4612482Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""DriveName"">C:</Data><Data Name=""DeviceName"">\Device\HarddiskVolume4</Data><Data Name=""CorruptionActionState"">0</Data></EventData></DataItem>",98,Volume C: (\Device\HarddiskVolume4) is healthy.  No action is needed.,,,Ntfs,S-1-5-18,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:47.461,2,11.18,24,5.0,1,4.3053333333333335,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:48.758,Microsoft-Windows-Ntfs,System,forensicsacl2,4,Information,<Param>D:</Param><Param>\Device\HarddiskVolume5</Param><Param>0</Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:48.7582256Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""DriveName"">D:</Data><Data Name=""DeviceName"">\Device\HarddiskVolume5</Data><Data Name=""CorruptionActionState"">0</Data></EventData></DataItem>",98,Volume D: (\Device\HarddiskVolume5) is healthy.  No action is needed.,,,Ntfs,S-1-5-18,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:48.758,2,1.297,24,5.0,1,4.3053333333333335,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:49.116,volmgr,System,forensicsacl2,2,Information,<Param>\Device\HarddiskVolume4</Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:49.1168237Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data>\Device\HarddiskVolume4</Data><Binary>0000000001000000000000002E0004C0091000000F0000C000000000000000000000000000000000</Binary></EventData></DataItem>",46,Crash dump initialization failed!,,,volmgr,,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:49.116,2,0.358,24,5.0,1,0.358,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:49.145,Microsoft-Windows-FilterManager,System,forensicsacl2,4,Information,<Param>0x0</Param><Param>10</Param><Param>0</Param><Param>9</Param><Param>FileCrypt</Param><Param>2002-03-01T11:12:42.0000000Z</Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:49.1452822Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""FinalStatus"">0x0</Data><Data Name=""DeviceVersionMajor"">10</Data><Data Name=""DeviceVersionMinor"">0</Data><Data Name=""DeviceNameLength"">9</Data><Data Name=""DeviceName"">FileCrypt</Data><Data Name=""DeviceTime"">2002-03-01T11:12:42.0000000Z</Data></EventData></DataItem>",6,"File System Filter 'FileCrypt' (10.0, ‎2002‎-‎03‎-‎01T11:12:42.000000000Z) has successfully loaded and registered with Filter Manager.",,,FilterManager,S-1-5-18,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:49.145,2,0.029,24,5.0,1,0.22563636363636366,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:49.150,Microsoft-Windows-FilterManager,System,forensicsacl2,4,Information,<Param>0x0</Param><Param>10</Param><Param>0</Param><Param>4</Param><Param>UCPD</Param><Param>2053-03-18T11:17:45.0000000Z</Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:49.1505726Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""FinalStatus"">0x0</Data><Data Name=""DeviceVersionMajor"">10</Data><Data Name=""DeviceVersionMinor"">0</Data><Data Name=""DeviceNameLength"">4</Data><Data Name=""DeviceName"">UCPD</Data><Data Name=""DeviceTime"">2053-03-18T11:17:45.0000000Z</Data></EventData></DataItem>",6,"File System Filter 'UCPD' (10.0, ‎2053‎-‎03‎-‎18T11:17:45.000000000Z) has successfully loaded and registered with Filter Manager.",,,FilterManager,S-1-5-18,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:49.150,2,0.005,24,5.0,1,0.22563636363636366,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:49.450,Microsoft-Windows-FilterManager,System,forensicsacl2,4,Information,<Param>0x0</Param><Param>10</Param><Param>0</Param><Param>9</Param><Param>npsvctrig</Param><Param>2025-01-06T02:41:12.0000000Z</Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:49.4506262Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""FinalStatus"">0x0</Data><Data Name=""DeviceVersionMajor"">10</Data><Data Name=""DeviceVersionMinor"">0</Data><Data Name=""DeviceNameLength"">9</Data><Data Name=""DeviceName"">npsvctrig</Data><Data Name=""DeviceTime"">2025-01-06T02:41:12.0000000Z</Data></EventData></DataItem>",6,"File System Filter 'npsvctrig' (10.0, ‎2025‎-‎01‎-‎06T02:41:12.000000000Z) has successfully loaded and registered with Filter Manager.",,,FilterManager,S-1-5-18,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:49.450,2,0.3,24,5.0,1,0.22563636363636366,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:49.877,Microsoft-Windows-Kernel-Power,System,forensicsacl2,4,Information,<Param>2</Param><Param>6</Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:49.8776211Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""State"">2</Data><Data Name=""Reason"">6</Data></EventData></DataItem>",172,"Connectivity state in standby: Disconnected, Reason: NIC compliance",,,Power,S-1-5-18,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:49.877,2,0.427,24,5.0,1,0.427,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:50.164,Microsoft-Windows-Security-Auditing,Security,forensicsacl2,0,Information,<Param>S-1-5-18</Param><Param>-</Param><Param>-</Param><Param>0x3e7</Param><Param>0x5c</Param><Param>Registry</Param><Param>%%1936</Param><Param>0x4</Param><Param></Param><Param>S-1-0-0</Param><Param>-</Param><Param>-</Param><Param>0x0</Param><Param></Param><Param>S-1-16-16384</Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:50.1649872Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""SubjectUserSid"">S-1-5-18</Data><Data Name=""SubjectUserName"">-</Data><Data Name=""SubjectDomainName"">-</Data><Data Name=""SubjectLogonId"">0x3e7</Data><Data Name=""NewProcessId"">0x5c</Data><Data Name=""NewProcessName"">Registry</Data><Data Name=""TokenElevationType"">%%1936</Data><Data Name=""ProcessId"">0x4</Data><Data Name=""CommandLine"" /><Data Name=""TargetUserSid"">S-1-0-0</Data><Data Name=""TargetUserName"">-</Data><Data Name=""TargetDomainName"">-</Data><Data Name=""TargetLogonId"">0x0</Data><Data Name=""ParentProcessName"" /><Data Name=""MandatoryLabel"">S-1-16-16384</Data></EventData></DataItem>",4688,"A new process has been created.  Creator Subject: 	Security ID:		S-1-5-18 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x3E7  Target Subject: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x0  Process Information: 	New Process ID:		0x5c 	New Process Name:	Registry 	Token Elevation Type:	%%1936 	Mandatory Label:		S-1-16-16384 	Creator Process ID:	0x4 	Creator Process Name:	 	Process Command Line:	  Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.  Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.  Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.  Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.",,,Auditing,,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:50.164,2,0.287,24,5.0,1,0.48736363636363633,2024-06-26 16:50:00
d558e95b-08c4-4c42-b17a-dd6de6332e26,OpsManager,2024-06-26 16:50:50.165,Microsoft-Windows-Security-Auditing,Security,forensicsacl2,0,Information,<Param>S-1-5-18</Param><Param>-</Param><Param>-</Param><Param>0x3e7</Param><Param>S-1-0-0</Param><Param>-</Param><Param>-</Param><Param>0x3e7</Param><Param>0x5c</Param><Param>Registry</Param><Param>0x4</Param><Param></Param>,"<DataItem Type=""System.XmlData"" time=""2024-06-26T16:50:50.1650009Z"" sourceHealthServiceId=""a0cf1214-78a1-4446-8ef1-04b39ec9b972""><EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event""><Data Name=""SubjectUserSid"">S-1-5-18</Data><Data Name=""SubjectUserName"">-</Data><Data Name=""SubjectDomainName"">-</Data><Data Name=""SubjectLogonId"">0x3e7</Data><Data Name=""TargetUserSid"">S-1-0-0</Data><Data Name=""TargetUserName"">-</Data><Data Name=""TargetDomainName"">-</Data><Data Name=""TargetLogonId"">0x3e7</Data><Data Name=""TargetProcessId"">0x5c</Data><Data Name=""TargetProcessName"">Registry</Data><Data Name=""ProcessId"">0x4</Data><Data Name=""ProcessName"" /></EventData></DataItem>",4696,A primary token was assigned to process.  Subject: 	Security ID:		S-1-5-18 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x3E7  Process Information: 	Process ID:	0x4 	Process Name:	  Target Process: 	Target Process ID:	0x5c 	Target Process Name:	Registry  New Token Information: 	Security ID:		S-1-0-0 	Account Name:		- 	Account Domain:		- 	Logon ID:		0x3E7,,,Auditing,,,00000000-0000-0000-0000-000000000001,AOI-d558e95b-08c4-4c42-b17a-dd6de6332e26,Event,/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2,2024-06-26 16:50:50.165,2,0.001,24,5.0,1,0.001,2024-06-26 16:50:00
